Unnamed: 0,id_realEstates,isNew,realEstate_name,phone_realEstate,url_inmueble,rooms,bathrooms,surface,price,date,description,address,country,level1,level2,level3,level4,level5,level6,level7,level8,upperLevel,countryId,level1Id,level2Id,level3Id,level4Id,level5Id,level6Id,level7Id,level8Id,accuracy,latitude,longitude,zipCode,customZone,pps
11006,153954654,False,grupo tizona,914894913.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/calefaccion-trastero-ascensor-internet/153067011/d,3.0,1.0,65.0,157000,2019-12-20T18:07:00Z,"Grupo Inmobiliario Tizona vende en exclusiva estupendo piso en Avenida De Fuenlabrada. 
 
En una segunda planta. Compuesto de tres dormitorios, con armarios empotrados en dos de ellos. Salón comedor con salida a terraza cubierta, amplia cocina con tendedero y cuarto de baño. 
 
La vivienda posee un grado de conservación óptimo, pudiendo entrar a vivir. 
 
Ubicado en una zona inmejorable, en plena Avenida De Fuenlabrada. 
 
Se encuentra a 400 metros del hospital Severo Ochoa y a 3 minutos andando de la parada de metro del mismo. 
 
Rodeado de todo tipo de servicios, transportes, comercios, colegios y zonas verdes. 
 
Esta es tu oportunidad ¡No la dejes pasar y ven a visitarlo sin compromiso! 
 
CONJUNTO DE HONORARIOS INCLUIDOS EN EL PRECIO. 
 
POSIBILIDAD DE FINANCIACIÓN. . .","Avenida Fuenlabrada, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Centro de Leganés,,Centro de Leganés,0,0,0,0,0,0,0,0,0,0,"40,32343","-3,76604",,,2415.3846153846152
11083,153954242,False,cr homes,914890664.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,1.0,1.0,50.0,110000,2019-12-20T17:34:00Z,"C.R. HOMES ALQUILA CON OPCIÓN A COMPRA ESPECTACULAR APARTAMENTO REFORMADO EN FUENLABRADA-CENTRO 
 
¡¡A ESTRENAR!! 
 
Vivienda de 50M2 distribuidos en AMPLIO SALÓN-COMEDOR, 1 DORMITORIO DOBLE con ARMARIO EMPOTRADO, COCINA AMERICANA AMUEBLADA y EQUIPADA, y 1 BAÑO COMPLETO con PLATO DE DUCHA. 
 
¡¡PODRÍAS ENTRAR HOY MISMO EN UN APARTAMENTO MODERNO EN EL CENTRO DE FUENLABRADA!! 
 
Cuenta con calidades como tener AIRE ACONDICIONADO en varias ESTANCIAS, el acabado del inmueble, totalmente REFORMADO, será elegido por el comprador. 
 
¡¡NO DEJES PASAR ESTA OPORTUNIDAD DE VIVIR EN UN APARTAMENTO CON TUS IDEAS DE REFORMA!! 
 
BUENÍSIMA UBICACIÓN ya que se encuentra cercano a paradas de AUTOBUSES, METRO y RENFE, con fácil salida a la M506 y M409. 
Todo tipo de servicios, tales como, comercios, bancos, guarderías, colegios, institutos, veterinarios, médicos, áreas de belleza, bibliotecas, ocio, gimnasios, polideportivos, parques, zonas verdes.... 
 
¡¡ENTRADA MAS MENSUALIDADES A DESCONTAR DEL 100% DEL VALOR TOTAL!!¡¡ UN PLAZO DE 1 AÑO o MÁXIMO 2!! 
 
Consiga esta vivienda por una cuota mensual de HIPOTECA menor que el pago de un alquiler, por tan solo€MES. 
 
Ideal para inversores, alta rentabilidad. 
 
Cuota de comunidad de vecinos 30€ al mes. IBI 196€ anual. 
 
¡¡¡APROVECHE LA OPORTUNIDAD!!! 
 
Gestionamos su compra de vivienda y su financiación, le ofreceremos un abanico de posibilidades de financiación de entre las cuales podrá elegir la que mejor se adapte a sus necesidades. No tendrá que preocuparse de nada, nos encargamos de toda la tramitación. 
 
SOLICITE INFORMACIÓN SIN COMPROMISO. 
 
Llámenos al , DIEGO SAVINO 
 
También podemos atenderle presencialmente en nuestras oficinas: 
 
C.R. HOMES en FUENLABRADA en Avenida de las Naciones 1 TLF 
C.R. HOMES en PARLA en calle Pinto 38 TLF 
C.R. HOMES en GETAFE en Avenida de España 13 TLF 
C.R. HOMES en MÓSTOLES en Avenida de Portugal 19 TLF 
 
ESTAREMOS ENCANTADOS DE ATENDERLE.","Calle de Nazaret, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Serna,,La Serna,0,0,0,0,0,0,0,0,0,0,"40,2877367","-3,798948",,,2200.0
11097,153545140,False,tecnocasa la avanzada,916351367.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,3.0,1.0,80.0,115000,2019-12-20T17:17:00Z,"ESPECTACULAR PISO REFORMADO CON FINANCIACIÓN HASTA EL 100%!!! La agencia inmobiliaria TECNOCASA de Fuenlabrada zona La Avanzada - La Serna VENDE piso exterior de 80m compuesto por 3 amplios dormitorios, 1 baño completo, salón de paso muy luminoso con terraza acristalada y cocina de doble comunicación con tendedero incorporado. 
 
La vivienda dispone de suelos de gres, puertas de roble, ventanas de aluminio, calefacción de Gas Natural y 3 armarios empotrados (2 en dormitorios y 1 en pasillo). 
 
Ubicado en La Avanzada; próximo a todos los servicios: colegios, supermercados, centro de salud, zonas verdes y a escasos metros de Renfe La Serna y Metro Parque de los Estados. 
 
VISÍTALO SIN COMPROMISO, NUESTRO DEPARTAMENTO FINANCIERO KÍRON TE CONSIGUE LA MEJOR HIPOTECA DEL MERCADO!!!","Calle del Callao, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,29011","-3,78833",,,1437.5
11098,153124314,False,tecnocasa la avanzada,916351367.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,3.0,1.0,80.0,123000,2019-12-20T17:16:00Z,"PISO SEMIREFORMADO CON ASCENSOR Y CON FINANCIACIÓN HASTA EL 100%!!! La agencia inmobiliaria TECNOCASA de Fuenlabrada zona La Avanzada  La Serna VENDE piso totalmente exterior, de 80m, compuesto por 3 amplios dormitorios, 1 baño, salón de paso con terraza acristalada y cocina independiente con tendedero incorporado. 
 
La vivienda dispone de suelos de gres, puertas de roble, calefacción individual de Gas Natural y ventanas de aluminio con mosquiteras. 
 
Se encuentra ubicada en un edificio que dispone de 2 ascensores y con la fachada rehabilitada; próximo a todos los servicios: colegios, supermercados, centro de salud, zonas verdes y a escasos minutos de Renfe La Serna, Metro Parque de los Estados, M-50 y Centro Cultural Tomás y Valiente. 
 
VISÍTALO SIN COMPROMISO, NUESTRO DEPARTAMENTO FINANCIERO KÍRON TE CONSIGUE LA MEJOR HIPOTECA DEL MERCADO. POSIBILIDAD DE FINANCIACIÓN HASTA EL 100%!!","Calle Habana, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,29335","-3,78428",,,1537.5
11099,152739406,False,tecnocasa la avanzada,916351367.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,3.0,2.0,115.0,239000,2019-12-20T17:16:00Z,"ESPECTACULAR PISO CON FINANCIACIÓN HASTA EL 100%!!! La agencia inmobiliaria TECNOCASA de Fuenlabrada zona La Avanzada - La Serna VENDE piso exterior de 115m compuesto por 3 amplios dormitorios, 2 baños completos (1 en suite), salón independiente con terraza abierta y cocina independiente con tendedero acristalado. 
 
La vivienda dispone de suelos de parquet de espiga, puertas de roble, ventanas de climalit con doble ventana, 5 armarios empotrados, calefacción individual de Gas Natural y 3 split de aire acondicionado. 
 
Ubicado en un edificio que dispone de 2 ascensores; próximo a todos los servicios: colegios, supermercados, Centro Cultural Tomás y Valiente, gimnasios, polideportivo y a escasos minutos de Renfe La Serna y Metro Parque de los Estados. 
 
VISÍTALO SIN COMPROMISO, NUESTRO DEPARTAMENTO FINANCIERO KÍRON TE CONSIGUE LA MEJOR HIPOTECA!!","Calle de Méjico, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,29337","-3,78961",,,2078.2608695652175
11104,152936311,False,human house fuenlabrada,912669564.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,4.0,2.0,143.0,286000,2019-12-20T17:14:00Z,"¿ESTAS BUSCANDO VIVIENDA?, VEN A VISITARLA ESTA ES LA TUYA.    Vivienda situada en una primera planta con ascensor, consta de 4 habitaciones, 2 cuartos de baño completos, uno con ducho y el otro con bañera.    Salón independiente con salida a amplia terraza muy luminosa, la vivienda cuenta con una cocina muy amplia con espacio suficiente para tener una mesa comedor.    En las zonas comunes del edificio podrás disfrutar una gran solarium, con una coqueta piscina para adultos y otra para los mas pequeños de la familia, también dispone de una zona con pérgolas, mesas y sillas para poder disfrutar y relajarse y si todo esto no fuera suficiente también disponemos en la misma planta de una zona de sauna.     La vivienda además dispone de plaza de garaje en el mismo edificio y cuarto trastero.    Cerca de colegios, supermercados, tren, autobuses.",Fuenlabrada,España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Serna,,La Serna,0,0,0,0,0,0,0,0,0,0,"40,290905192578","-3,7964129778185",,,2000.0
11105,153335619,False,human house fuenlabrada,912669564.0,https://www.fotocasa.es/es/comprar/vivienda/fuenlabrada/calefaccion-ascensor/153335619/d,3.0,1.0,78.0,155800,2019-12-20T17:14:00Z,"Piso en Fuenlabrada, 78 m. de superficie,  una habitación doble y 2 habitaciones sencillas,  un baño, propiedad reformada, cocina sólo muebles, carpinteria interior de lacado blanco, orientación oeste, suelo de tarima flotante, carpintería exterior de aluminio  climalit.  Extras: adaptado minus., agua, armarios empotrados, ascensor, calefacción, gas ciudad, luz, puerta blindada, t.v., autobuses, árboles, céntrico, centros comerciales, centros médicos, cerca de universidad, colegios, hospitales, metro, supermercados, tren, zona de paso, zonas infantiles","Calle Majadahonda, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,286776166148","-3,7965785676235",,,1997.4358974358975
11132,153953649,False,tecnocasa la avanzada,916351367.0,https://www.fotocasa.es/es/comprar/vivienda/alcala-de-henares/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-piscina/153966273/d,3.0,1.0,80.0,124000,2019-12-20T17:10:00Z,"ESPECTACULAR PISO CON ASCENSOR Y CON FINANCIACIÓN HASTA EL 100%!!! La agencia inmobiliaria TECNOCASA de Fuenlabrada zona La Avanzada - La Serna VENDE piso exterior de 80m en la zona de la cueva, compuesto por 3 amplios dormitorios, 1 baño completo con planto de ducha, amplio salón de paso muy luminoso y cocina independiente con terraza acristalada. 
 
La vivienda dispone de suelos de tarima, ventanas de aluminio con doble ventana, calefacción de Gas Natural, puertas de sapelly y cocina amueblada. 
 
Ubicado en un edificio que dispone de ascensor; próximo a todos los servicios: colegios, supermercados, centro de salud, instalaciones deportivas y a escasos metros de Metro Parque de los Estados. 
 
VISÍTALO SIN COMPROMISO, NUESTRO DEPARTAMENTO FINANCIERO KÍRON TE CONSIGUE LA MEJOR HIPOTECA DEL MERCADO!!!","Calle Colombia, Fuenlabrada",España,Madrid,Madrid,Zona Sur de Madrid,"Fuenlabrada, Zona de",Fuenlabrada,,La Avanzada - La Cueva,,La Avanzada - La Cueva,0,0,0,0,0,0,0,0,0,0,"40,28893","-3,78419",,,1550.0
11138,153585482,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/torrejon-de-ardoz/calefaccion-terraza/153571265/d,2.0,1.0,65.0,125000,2019-12-20T17:00:00Z,PISO TOTALMENTE EXTERIOR!!! REFORMADO!!! EN MUY BUENA ZONA CON TODOS LOS SERVICIOS!!! TERRAZA!!! CALEFACCION!!! 2 DORMITORIOS ANTES 3!!! SALON MUY AMPLIO!!! LUMINOSO NUEVOLEGANES,Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Centro de Leganés,,Centro de Leganés,0,0,0,0,0,0,0,0,0,0,"40,3318","-3,75931",,,1923.076923076923
11143,153585541,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/torrejon-de-ardoz/calefaccion-terraza/153571265/d,2.0,1.0,63.0,140000,2019-12-20T17:00:00Z,"PISO TOTALMENTE REFORMADO, EN MUY BUENA, TODOS LOS SERVICIOS, RENFE, METRO, CENTRO DE SALUD... MUY LUMINOSO... CALEFACCION, SALON INDEPENDIENTE... MEJOR VER!!!",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Zarzaquemada,,Zarzaquemada,0,0,0,0,0,0,0,0,0,0,"40,33595","-3,75278",,,2222.222222222222
11145,153585419,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/torrejon-de-ardoz/calefaccion-terraza/153571265/d,3.0,1.0,86.0,175000,2019-12-20T17:00:00Z,"OPORTUNIDAD PISO  PARA ENTRAR A VIVIR EN LA ZONA DE ZARZAQUEMADA CERCA DEL TREN TODO EXTERIOR CON MUCHA LUZ DE 3 DORMITORIOS , SALON , COCINA , BAÑO ,TERRAZA Y CON  PLAZA DE GARAJE.",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Zarzaquemada,,Zarzaquemada,0,0,0,0,0,0,0,0,0,0,"40,33527","-3,74948",,,2034.8837209302326
11147,153585594,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/torrejon-de-ardoz/calefaccion-terraza/153571265/d,4.0,2.0,140.0,260000,2019-12-20T17:00:00Z,"PISO MUY AMPLIO 140m2, TOTALMENTE EXTERIOR, 40m2 DE SALON IND. 3 DORMITORIOS ANTES 4, HICIERON UNA SALA CONTINUA A LA COCINA, 2 BAÑOS... MEJOR VER!!!",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Las Dehesillas - Vereda de los Estudiantes,,Las Dehesillas - Vereda de los Estudiantes,0,0,0,0,0,0,0,0,0,0,"40,31917","-3,75643",,,1857.142857142857
11160,153107276,False,inmobiliaria agil,911368239.0,https://www.fotocasa.es/es/comprar/vivienda/torrejon-de-ardoz/calefaccion-terraza/153571265/d,3.0,1.0,70.0,139900,2019-12-20T16:38:00Z,"AGIL INMOBILIARIA vende piso en el barrio de Zarzaquemada. 
La vivienda se compone por entrada, cocina, salón-comedor, baño y tres dormitorios. 
Orientación muy luminosa, vivienda totalmente exterior, ASCENSOR. 
Ubicado en la mejor zona de Zarzaquemada, todos los comercios y servicios alrededor (mercado priconsa, metrosur Julian Besteiro, Cercanias Zarzaquemada) 
Llame e informese. .","Calle Pedroches, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Zarzaquemada,,Zarzaquemada,0,0,0,0,0,0,0,0,0,0,"40,33562","-3,75553",,,1998.5714285714287
11212,153952843,False,housfy real estate aicat 7922,935438135.0,https://www.fotocasa.es/es/comprar/vivienda/alcala-de-henares/aire-acondicionado-calefaccion-zona-comunitaria-ascensor-piscina/153966279/d,4.0,2.0,175.0,437900,2019-12-20T15:45:00Z,"Maravillosa casa en Leganés  Housfy: la agencia inmobiliaria online. Sin comisiones.  Alfonso vende su casa directamente del propietario en Leganés, un espacio para disfrutar en tu día a día. Esta casa fue construida en el año 1996 en Leganés. Esta fabulosa casa está formada por 262 m2 construidos.  Características:  - Encantadora casa de 262 m2 en Leganés norte. (Los metros cuadrados están verificados con la Dirección General de Catastro) - En la casa encontraremos 4 habitaciones y 2 baños, para familias completas. - Funcional salón que te proporcionará el relax diario, creando un precioso y único espacio. - Con plaza de garaje. - Con una funcional cocina, en buen estado. - Ascensor. - Exterior. - Los gastos de la compraventa del inmueble corren a cargo del comprador.  Sobre la ubicación, está localizada en Leganés (Madrid) Una vivienda ideal para aquellos que quieran un cómodo espacio donde vivir con todo lo necesario del día a día a un paso de su casa.  Sobre nosotros: Housfy es una plataforma tecnológica que ofrece al propietarioa todos los servicios necesarios para que pueda vender la propiedad por su cuenta. Es por ello que la vivienda no tiene comisiones de intermediación, ajustando así el valor a los precios de mercado. Para más información, visítenos en housfy AICAT número: 7922","Avenida Avenida de Rosa Chacel, 55, Leganés",España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Leganés Norte,,Leganés Norte,0,0,0,0,0,0,0,0,0,1,"40,3457876","-3,74066417",,,2502.285714285714
11267,153951873,False,jacqueline alvarez servicios inmobiliarios,912664793.0,https://www.fotocasa.es/es/comprar/vivienda/manzanares-el-real/calefaccion-parking-terraza-trastero-amueblado/152290687/d,4.0,2.0,201.0,374000,2019-12-20T13:16:00Z,"VENTA O ALQUILER CON OPCIÓN A COMPRA: Se vende chalet adosado en Getafe, zona Las Margaritas. Vivienda de 4 plantas, 201 m2 construidos, 4 habitaciones, buhardilla, sótano con zona de trastero y aparcamiento para dos coches cubiertos + aparcamiento en rampa, dos baños completos con bañera (uno de ellos en habitación principal) aseo en la planta baja, salón independiente amplio y luminoso, con aire acondicionado y con acceso a patio de 40 m2 aproximadamente con barbacoa de obra, cocina independiente muy amplia. Buhardilla terminada con armarios empotrados, aire acondicionado y pequeña terraza. 
Suelos de parquet, ventanas de aluminio, calefacción de gas natural. Vivienda muy luminosa, bien situada, próxima a Polideportivo, centro comercial, a pocos minutos de dos paradas de Renfe y metro, supermercados, colegios, institutos, universidad Carlos III, gimnasio, etc.
CONDICIONES: Precio 374.000€. Alquiler: 1.800€mes durante 2 años, se descontará el 50% de dicho alquiler, entrada inicial de 30.000€. Resto de cantidades a la firma de Escrituras de compra-venta. En estas condiciones se amortizará: 51.600€ en dos años, quedando pendiente de pago 322.400€.",Getafe,España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Getafe Norte,,Getafe Norte,0,0,0,0,0,0,0,0,0,0,"40,3187663","-3,71462710000003",,,1860.6965174129352
11308,153951385,False,altea machi bienes raices,911791349.0,https://www.fotocasa.es/es/comprar/vivienda/manzanares-el-real/parking-terraza-trastero-piscina/152387252/d,3.0,2.0,,226000,2019-12-20T12:48:00Z,"GRUPO INMOBILIARIO ALTEA OFRECE LA OPORTUNIDAD DE ADQUIRIR UN PISO SEMINUEVO EN LA ZONA MÁS JOVEN DE ALCORCÓN, EL ENSANCHE SUR. 

 La zona donde se ubica el inmueble es de las mejores que podemos encontrar en Alcorcón. Zona joven! , en expansión aún, y tranquila! pero a tan sólo unos minutos andando de la zona de las Retamas. Una zona nueva, en la que al mismo tiempo encontramos servicios necesarios como farmacias, grandes supermercados, entidades bancarias, e incluso locales de ocio como bares y restaurantes, y además cuenta con un estupendo gimnasio! . 

 La finca construida en el año 2008 consta de 4 alturas contando la planta baja, y dispone de garajes y trasteros. La urbanización cuenta con Conserje y servicio de limpieza, zona ajardinada, parque infantil, portero automático, y no está descartada la posibilidad de poner piscina. 

 La vivienda de 100 m2 es totalmente exterior! , incluido los baños! , y se distribuye en hall de entrada, amplio salón, una cocina ancha y amplia, con terraza/tendedero, tres dormitorios, con armarios empotrados, y dos baños completos con ventanas, uno de ellos en suite. El inmueble consta con calefacción individual por gas natural y radiadores en todas las estancias, y por su puesto la vivienda cuenta con muchas mejoras. Tiene TRASTERO Y 2 PLAZAS DE GARAJE INCLUIDAS EN EL PRECIO.

Para más información contacte con nosotros.","Calle Mediterráneo, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Prado Santo Domingo - Ensanche,,Prado Santo Domingo - Ensanche,0,0,0,0,0,0,0,0,0,0,"40,3280798","-3,8372555",,,
11317,153951385,False,altea machi bienes raices,911791349.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-parking-trastero-ascensor-parking/149561360/d,3.0,2.0,,226000,2019-12-20T12:48:00Z,"GRUPO INMOBILIARIO ALTEA OFRECE LA OPORTUNIDAD DE ADQUIRIR UN PISO SEMINUEVO EN LA ZONA MÁS JOVEN DE ALCORCÓN, EL ENSANCHE SUR. 

 La zona donde se ubica el inmueble es de las mejores que podemos encontrar en Alcorcón. Zona joven! , en expansión aún, y tranquila! pero a tan sólo unos minutos andando de la zona de las Retamas. Una zona nueva, en la que al mismo tiempo encontramos servicios necesarios como farmacias, grandes supermercados, entidades bancarias, e incluso locales de ocio como bares y restaurantes, y además cuenta con un estupendo gimnasio! . 

 La finca construida en el año 2008 consta de 4 alturas contando la planta baja, y dispone de garajes y trasteros. La urbanización cuenta con Conserje y servicio de limpieza, zona ajardinada, parque infantil, portero automático, y no está descartada la posibilidad de poner piscina. 

 La vivienda de 100 m2 es totalmente exterior! , incluido los baños! , y se distribuye en hall de entrada, amplio salón, una cocina ancha y amplia, con terraza/tendedero, tres dormitorios, con armarios empotrados, y dos baños completos con ventanas, uno de ellos en suite. El inmueble consta con calefacción individual por gas natural y radiadores en todas las estancias, y por su puesto la vivienda cuenta con muchas mejoras. Tiene TRASTERO Y 2 PLAZAS DE GARAJE INCLUIDAS EN EL PRECIO.

Para más información contacte con nosotros.","Calle Mediterráneo, Alcorcón",España,Madrid,Madrid,Zona Suroeste,"Alcorcón, Zona de",Alcorcón,,Prado Santo Domingo - Ensanche,,Prado Santo Domingo - Ensanche,0,0,0,0,0,0,0,0,0,0,"40,3280798","-3,8372555",,,
11436,152531415,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/153043163/d,3.0,2.0,95.0,290000,2019-12-20T11:28:00Z,"PISO SEMINUEVO! URBANIZACION PRIVADA! PISCINA, ZONA DEPORTIVA, JARDINES, ZONA INFANTIL... 2 PLAZAS DE GARAJE, TRASTERO... CALEFACCION INDIVIDUAL GAS, Y CLIMATIZACION POR CONDUCTOS... MUY BUENAS CALIDADES... TERRAZA... SALON INDEPENDIENTE... ZONA CON TODOS LOS SERVICIOS EN BARRIO CONSOLIDADO",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Valdepelayo - Montepinos - Arroyo Culebro,,Valdepelayo - Montepinos - Arroyo Culebro,0,0,0,0,0,0,0,0,0,0,"40,3148063472576","-3,7859058380127",,,3052.6315789473683
11446,152974343,False,inmobiliaria nuevo leganes,918007516.0,https://www.fotocasa.es/es/comprar/vivienda/madrid-capital/aire-acondicionado-calefaccion-terraza-trastero-zona-comunitaria-ascensor-parking-piscina/153043163/d,1.0,1.0,70.0,140000,2019-12-20T11:27:00Z,"OPORTUNIDAD!! PISO REFORMADO, EN MUY BUENA ZONA! BAÑO , COCINA Y SALON EN ALTURA EN MUY BUENA ZONA. URGE VENTA SE ESCUCHAN OFERTAS. 
Inmobiliaria NUEVOLEGANES “La confianza es tranquilidad” para ver más información de nuestros pisos y servicios, visita nuestro portal web https nuevoleganes",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Centro de Leganés,,Centro de Leganés,0,0,0,0,0,0,0,0,0,0,"40,32828","-3,76646",,,2000.0
11475,153949765,False,toledo21,910757382.0,https://www.fotocasa.es/es/comprar/vivienda/mostoles/calefaccion-ascensor/153949669/d,3.0,1.0,65.0,136000,2019-12-20T11:18:00Z,"EL PISO QUE ESTAS BUSCANDO Y NO LO ENCONTRABAS, LO TENGO” 
 
Hoy ponemos a la venta una bonita y agradable vivienda, distribuida en tres dormitorios, salón, terraza, cocina, baño y recibidor, situada en una de las mejores zonas del centro de Getafe. 
 
Disfrutarías de una vivienda de techos altos, aire acondicionado en dos de sus habitaciones, una cocina impecable con office y un baño con ventana al interior. 
 
Además cuenta con una terraza ideal para salir a ver la luz del día y respirar un aire fresco. 
 
Del invierno no tendrías que preocuparte, ya que cuenta con calefacción individual de tarifa nocturna. 
 
Si hablamos de la finca, serás privilegiado al vivir en un edificio formal, en donde prevalecen familias propietarias. 
 
En cuanto a las tuberías e instalaciones eléctricas, fueron renovadas hace un año y se encuentran en óptimas condiciones. 
 
Y si te preocupa el ascensor, está en trámites de Ingeniera para instalarlo. 
 
Vivirás en una zona con todos los servicios y equipamientos: bancos, supermercados, colegios, centros de salud primaria, zonas verdes, comisaria… 
 
Si de comunicación se trata el piso está ubicado a 4 minutos andando del metro Alonso de Mendoza, del cercanías Getafe central y paradas de autobús, que te llevaran a Madrid, Atocha y Plaza Elíptica en un cerrar y abrir de ojos. 
 
En el proceso, contarías con la ayuda de una empresa atípica en el sector, que antepone la satisfacción de sus clientes al beneficio propio y que no es agresiva. Te acompañaría en todo el proceso si lo necesitaras, incluida la solicitud de crédito hipotecario, para que todo fuera claro y fácil. 
 
“VENTE! VAMOS A CONOCERLA! TE ENCANTARA.. . .","Calle Brunete, Getafe",España,Madrid,Madrid,Zona Sur de Madrid,"Getafe, Zona de",Getafe,,Centro,,Centro,0,0,0,0,0,0,0,0,0,0,"40,30606","-3,73466",,,2092.3076923076924
11508,153489443,False,tecnocasa monegros,918000485.0,https://www.fotocasa.es/es/comprar/vivienda/talamanca-de-jarama/calefaccion-parking-jardin-piscina/152513863/d,3.0,1.0,75.0,129000,2019-12-20T10:54:00Z,"-TECNOCASA VENDE- Vivienda reformada de 75m2 en planta baja que consta de 3 dormitorios, cuarto de baño, amplio salón y amplia cocina con salida a patio. 
 
Ventanas climalit oscilobatientes en todas las estancias y suelos de tarima. 
 
Orientación este y calefacción individual. 
 
Zona de Zarzaquemada con excelente ubicación muy próxima al Centro de Salud de los Pedroches, Supermercados (Ahorra Mas, mercado Pryconsa, Mercadona, Carrefour), comunicaciones (Metro Sur, Cercanías, Autobuses,.. . ), colegios, bancos, farmacias y estupendas zonas ajardinadas. Infórmese sin compromiso y si precisa le ofrecemos asesoramiento financiero sin compromiso. .",Leganés,España,Madrid,Madrid,Zona Sur de Madrid,"Leganés, Zona de",Leganés,,Zarzaquemada,,Zarzaquemada,0,0,0,0,0,0,0,0,0,0,"40,33441","-3,75434",,,1720.0
